"","Name","Class","Role","Tier","Score","Trend","Win..","Role..","Pick..","Ban..","KDA","Patch"
"4456","Maokai","Tank","TOP","A",49.45,"0.43",0.5085,0.3382,0.0199,0.0056,2.32,"13_19"
"4457","Master Yi","Assassin","JUNGLE","B",46.42,"-1.36",0.4886,0.8128,0.0498,0.0438,2.06,"13_19"
"4458","Master Yi","Assassin","TOP","D",26.66,"999NEW",0.4419,0.1423,0.007,0.0453,1.24,"13_19"
"4459","Milio","Support","SUPPORT","B",46.34,"-0.66",0.4785,0.9871,0.0169,0.0068,2.97,"13_19"
"4460","Miss Fortune","Marksman","ADC","A",48.62,"1.92",0.5151,0.8001,0.0542,0.0138,2.31,"13_19"
"4461","Miss Fortune","Marksman","SUPPORT","D",37.3,"0.41",0.4483,0.1742,0.0133,0.0151,1.81,"13_19"
"4462","Mordekaiser","Fighter","TOP","B",45.95,"0.13",0.4851,0.8531,0.0312,0.0127,1.72,"13_19"
"4463","Morgana","Mage","SUPPORT","B",46.81,"-2.42",0.4744,0.8979,0.0422,0.0848,2.22,"13_19"
"4464","Naafiri","Assassin","MID","B",48.16,"0.68",0.5137,0.7215,0.0236,0.1034,2.17,"13_19"
"4465","Naafiri","Assassin","TOP","C",42.39,"1.29",0.5061,0.1605,0.006,0.1087,2,"13_19"
"4466","Naafiri","Assassin","JUNGLE","D",24.32,"0.04",0.3955,0.1033,0.0039,0.1159,2.04,"13_19"
"4467","Nami","Support","SUPPORT","A",52.21,"2.73",0.5206,0.9929,0.017,0.0015,2.84,"13_19"
"4468","Nasus","Fighter","TOP","A",50.24,"-0.56",0.4976,0.8401,0.0354,0.02,1.78,"13_19"
"4469","Nautilus","Tank","SUPPORT","God",64.02,"-4.99",0.4874,0.9603,0.1398,0.1768,2.19,"13_19"
"4470","Neeko","Mage","MID","A",53.32,"1.06",0.5178,0.4547,0.0337,0.0921,2.54,"13_19"
"4471","Neeko","Mage","SUPPORT","A",50.34,"0.59",0.51,0.4408,0.0346,0.0921,2.01,"13_19"
"4472","Nidalee","Assassin","JUNGLE","God",66.21,"-10.11",0.4932,0.957,0.1136,0.2423,3.17,"13_19"
"4473","Nilah","Marksman","ADC","B",46.7,"0.48",0.526,0.9639,0.0273,0.0308,2.21,"13_19"
"4474","Nocturne","Assassin","JUNGLE","S",58.57,"1.39",0.5213,0.9472,0.0718,0.0906,2.8,"13_19"
"4475","Nunu","Tank","JUNGLE","B",46.84,"4.12",0.4898,0.7771,0.0293,0.0084,2.86,"13_19"
"4476","Nunu","Tank","MID","D",39.98,"0.67",0.4814,0.186,0.0072,0.0077,2.53,"13_19"
"4477","Olaf","Fighter","TOP","A",50.24,"4.21",0.5305,0.8891,0.0202,0.0153,1.73,"13_19"
"4478","Orianna","Mage","MID","God",64.36,"-2.31",0.4907,0.9693,0.0876,0.0556,2.7,"13_19"
"4479","Ornn","Tank","TOP","S",55.2,"2.01",0.5164,0.9172,0.0289,0.0025,2.52,"13_19"
"4480","Pantheon","Fighter","TOP","A",49.29,"0.61",0.5059,0.3403,0.0256,0.0258,1.98,"13_19"
"4481","Pantheon","Fighter","MID","B",47.1,"-0.88",0.504,0.348,0.0273,0.0258,2.18,"13_19"
"4482","Pantheon","Fighter","SUPPORT","C",41.75,"-2.32",0.4738,0.2379,0.019,0.0258,1.78,"13_19"
"4483","Poppy","Tank","TOP","S",58.77,"-1.38",0.5364,0.3928,0.0293,0.085,2.29,"13_19"
"4484","Poppy","Tank","JUNGLE","A",52.93,"-1.28",0.5171,0.5068,0.0356,0.085,2.92,"13_19"
"4485","Pyke","Support","SUPPORT","S",57.84,"2.57",0.5018,0.9523,0.0881,0.1324,2.23,"13_19"
"4486","Qiyana","Assassin","MID","B",47.69,"-3.28",0.5074,0.8098,0.0289,0.0098,2.13,"13_19"
"4487","Qiyana","Assassin","JUNGLE","B",44.65,"-0.24",0.5035,0.1355,0.0045,0.0105,2.57,"13_19"
"4488","Quinn","Marksman","TOP","A",52.91,"-3.57",0.5271,0.8382,0.0253,0.0496,1.92,"13_19"
"4489","Quinn","Marksman","MID","B",45.83,"999NEW",0.5345,0.1161,0.0027,0.0541,2.24,"13_19"
"4490","Rakan","Support","SUPPORT","God",68.76,"-8.51",0.5094,0.9951,0.1362,0.1346,2.93,"13_19"
"4491","Rammus","Tank","JUNGLE","A",48.86,"-0.23",0.5048,0.8765,0.0174,0.0283,3.1,"13_19"
"4492","Rek'Sai","Fighter","JUNGLE","B",45.84,"-16.15",0.4925,0.9647,0.0241,0.1228,2.57,"13_19"
"4493","Rell","Tank","SUPPORT","God",61.64,"-0.86",0.5272,0.9227,0.0734,0.1189,2.72,"13_19"
"4494","Renata Glasc","Support","SUPPORT","B",47.86,"-0.29",0.502,0.9859,0.0112,0.0024,2.6,"13_19"
"4495","Renekton","Fighter","TOP","God",76.7,"-12.62",0.5009,0.8658,0.0918,0.1257,1.9,"13_19"
"4496","Renekton","Fighter","MID","A",49.14,"4.54",0.5384,0.1233,0.013,0.1274,2.17,"13_19"
"4497","Rengar","Assassin","TOP","A",50.24,"0.11",0.5135,0.5835,0.0225,0.0369,2.08,"13_19"
"4498","Rengar","Assassin","JUNGLE","C",41.52,"4.64",0.4841,0.3487,0.0126,0.0369,2.33,"13_19"
"4499","Riven","Fighter","TOP","C",42.84,"-1.91",0.4789,0.8946,0.025,0.0029,1.79,"13_19"
"4500","Rumble","Fighter","TOP","S",54.46,"-9.44",0.4969,0.6468,0.0381,0.086,2.12,"13_19"
"4501","Rumble","Fighter","JUNGLE","B",47.24,"-0.65",0.5082,0.1435,0.0083,0.0906,2.86,"13_19"
"4502","Rumble","Fighter","MID","B",46.68,"3.17",0.5148,0.1748,0.0106,0.0906,2.59,"13_19"
"4503","Ryze","Mage","MID","C",41.73,"2.52",0.4915,0.6567,0.0134,0.0026,2.24,"13_19"
"4504","Ryze","Mage","TOP","D",39.74,"2.18",0.4961,0.332,0.0071,0.0027,1.83,"13_19"
"4505","Samira","Marksman","ADC","S",55.43,"-2.31",0.504,0.9747,0.0991,0.2167,2.31,"13_19"
"4506","Sejuani","Tank","JUNGLE","B",46.17,"1.94",0.4837,0.8261,0.0238,0.0022,3.12,"13_19"
"4507","Sejuani","Tank","TOP","D",34.18,"-7.16",0.4577,0.1422,0.0036,0.0023,2.3,"13_19"
"4508","Senna","Marksman","SUPPORT","S",53.95,"-3.57",0.499,0.9144,0.0683,0.0247,2.37,"13_19"
"4509","Seraphine","Mage","ADC","B",44.94,"-3.47",0.5166,0.1617,0.0033,0.0016,2.72,"13_19"
"4510","Seraphine","Mage","SUPPORT","B",44.93,"-0.64",0.4799,0.7964,0.0219,0.0016,2.34,"13_19"
"4511","Sett","Fighter","TOP","S",54.06,"0.05",0.4944,0.7233,0.0499,0.0133,1.63,"13_19"
"4512","Sett","Fighter","SUPPORT","C",42.99,"2.88",0.4903,0.1229,0.0057,0.0127,1.91,"13_19"
"4513","Sett","Fighter","MID","C",40.8,"0.13",0.5061,0.1205,0.0078,0.014,1.86,"13_19"
"4514","Shaco","Assassin","JUNGLE","S",57.94,"-3.22",0.5107,0.6987,0.0541,0.3381,2.88,"13_19"
"4515","Shaco","Assassin","SUPPORT","B",47.17,"-1.37",0.4861,0.257,0.0223,0.3614,2.21,"13_19"
"4516","Shen","Tank","TOP","S",54.24,"4.12",0.5173,0.7593,0.0187,0.0014,2.97,"13_19"
"4517","Shen","Tank","SUPPORT","D",38.74,"-1.51",0.4526,0.1583,0.0033,0.0014,2.41,"13_19"
"4518","Shyvana","Fighter","TOP","B",44.22,"9.43",0.5384,0.2703,0.0037,0.0024,1.49,"13_19"
"4519","Shyvana","Fighter","JUNGLE","C",43.38,"6.14",0.4951,0.6945,0.0102,0.0024,2.43,"13_19"
"4520","Singed","Tank","MID","S",56.8,"0.42",0.5767,0.2087,0.0055,0.0034,3,"13_19"
"4521","Singed","Tank","TOP","B",46.38,"-0.4",0.504,0.68,0.0167,0.0035,2.13,"13_19"
"4522","Sion","Tank","TOP","B",46.75,"-2.96",0.5003,0.7401,0.0228,0.0016,1.93,"13_19"
"4523","Sion","Tank","MID","D",37.22,"1.53",0.4934,0.1172,0.0039,0.0018,1.75,"13_19"
"4524","Sivir","Marksman","ADC","S",58.66,"0.51",0.5318,0.9856,0.0942,0.0991,2.57,"13_19"
"4525","Skarner","Fighter","JUNGLE","B",45.72,"-0.93",0.5106,0.6594,0.0041,0.0011,2.56,"13_19"
"4526","Skarner","Fighter","TOP","D",34.94,"2.26",0.4698,0.2381,0.0015,0.0011,2.18,"13_19"
"4527","Sona","Support","SUPPORT","B",44.98,"-2.54",0.4838,0.9743,0.0114,4e-04,2.56,"13_19"
"4528","Soraka","Support","SUPPORT","A",50.61,"-1.53",0.4967,0.9644,0.0376,0.0035,2.67,"13_19"
"4529","Swain","Mage","MID","A",52.42,"6.64",0.5485,0.157,0.0074,0.0211,2.9,"13_19"
"4530","Swain","Mage","SUPPORT","A",51.17,"1.35",0.517,0.4711,0.027,0.0221,2.32,"13_19"
"4531","Swain","Mage","ADC","A",51.15,"-2.54",0.5365,0.2517,0.0138,0.0221,3.03,"13_19"
"4532","Swain","Mage","TOP","B",46.36,"4.63",0.5203,0.1266,0.0052,0.0211,2.34,"13_19"
"4533","Sylas","Mage","MID","God",88.7,"3.14",0.507,0.5648,0.1321,0.2995,2.15,"13_19"
"4534","Sylas","Mage","JUNGLE","God",60.23,"-2.52",0.5081,0.3273,0.0796,0.3158,2.5,"13_19"
"4535","Syndra","Mage","MID","S",54.04,"6.77",0.5132,0.9163,0.0462,0.0145,2.33,"13_19"
"4536","Tahm Kench","Support","ADC","A",53.92,"10.35",0.5681,0.2142,0.002,0.0016,2.83,"13_19"
"4537","Tahm Kench","Support","TOP","B",45.11,"0.89",0.5057,0.5704,0.0088,0.0019,2.36,"13_19"
"4538","Tahm Kench","Support","SUPPORT","D",36.46,"-5.29",0.4436,0.2729,0.0041,0.0019,2.12,"13_19"
"4539","Taliyah","Mage","JUNGLE","S",56.79,"4.45",0.5172,0.6599,0.0651,0.0774,2.73,"13_19"
"4540","Taliyah","Mage","MID","B",46.44,"0.6",0.5042,0.2873,0.0232,0.0625,2.18,"13_19"
"4541","Talon","Assassin","MID","S",55.22,"-2.11",0.4919,0.7563,0.0629,0.0423,2.29,"13_19"
"4542","Talon","Assassin","JUNGLE","B",47.08,"3.79",0.5062,0.2428,0.0188,0.0431,2.57,"13_19"
"4543","Taric","Support","SUPPORT","S",55.57,"3.58",0.5481,0.9098,0.0126,0.0013,2.77,"13_19"
"4544","Teemo","Marksman","TOP","A",49.22,"1.07",0.5023,0.7108,0.0313,0.0451,1.63,"13_19"
"4545","Teemo","Marksman","SUPPORT","B",44.16,"2.07",0.5016,0.1285,0.0066,0.054,1.72,"13_19"
"4546","Teemo","Marksman","JUNGLE","C",42.62,"3.37",0.502,0.1107,0.006,0.0542,2.09,"13_19"
"4547","Thresh","Support","SUPPORT","God",65.64,"-0.64",0.5065,0.9877,0.1426,0.0513,2.5,"13_19"
"4548","Tristana","Marksman","MID","A",52.53,"-1.19",0.5184,0.5651,0.0447,0.0265,1.9,"13_19"
"4549","Tristana","Marksman","ADC","B",44.59,"-3.85",0.5072,0.4197,0.0305,0.0262,2.33,"13_19"
"4550","Trundle","Fighter","JUNGLE","B",44.98,"8.94",0.502,0.3041,0.009,0.0054,2.57,"13_19"
"4551","Trundle","Fighter","TOP","D",40.46,"1.92",0.4955,0.6266,0.0185,0.0056,1.25,"13_19"
"4552","Tryndamere","Fighter","TOP","A",53.82,"-5.77",0.5149,0.8199,0.0355,0.0777,1.71,"13_19"
"4553","Tryndamere","Fighter","MID","C",43.48,"-0.77",0.5185,0.1097,0.0055,0.0788,2.12,"13_19"
"4554","Twisted Fate","Mage","MID","A",51.85,"3.6",0.5105,0.9509,0.0379,0.0034,2.43,"13_19"
"4555","Twitch","Marksman","ADC","C",43.46,"-1.62",0.5032,0.7018,0.0217,0.0075,2.45,"13_19"
"4556","Twitch","Marksman","SUPPORT","D",36.53,"-1.31",0.4457,0.2053,0.0064,0.0074,1.97,"13_19"
"4557","Udyr","Fighter","JUNGLE","C",43.57,"-0.65",0.4957,0.4634,0.0108,0.0041,2.43,"13_19"
"4558","Udyr","Fighter","TOP","C",41.3,"-2.28",0.4937,0.5035,0.0128,0.0041,1.82,"13_19"
"4559","Urgot","Fighter","TOP","B",46.43,"2.43",0.5188,0.8631,0.0125,0.0015,1.94,"13_19"
"4560","Varus","Marksman","ADC","D",39.62,"-0.84",0.4807,0.8694,0.0327,0.004,2.19,"13_19"
"4561","Vayne","Marksman","ADC","B",45.25,"-5.17",0.5023,0.7226,0.0506,0.0283,2.14,"13_19"
"4562","Vayne","Marksman","TOP","B",44.51,"2.64",0.5145,0.2452,0.0164,0.0283,1.46,"13_19"
"4563","Veigar","Mage","ADC","A",48.16,"2.22",0.5486,0.1075,0.0032,0.0065,2.34,"13_19"
"4564","Veigar","Mage","MID","B",44.6,"2.79",0.5044,0.6224,0.0182,0.0058,2.16,"13_19"
"4565","Veigar","Mage","SUPPORT","D",40.76,"-1.5",0.4788,0.2018,0.0056,0.0054,1.78,"13_19"
"4566","Vel'Koz","Mage","SUPPORT","B",45.48,"-3.68",0.4987,0.7803,0.0122,0.0011,2.03,"13_19"
"4567","Vel'Koz","Mage","MID","C",42.47,"9.96",0.5072,0.1788,0.0032,0.0012,2.42,"13_19"
"4568","Vex","Mage","MID","S",55.51,"-2.9",0.5094,0.9475,0.0512,0.0677,2.34,"13_19"
"4569","Vi","Fighter","JUNGLE","A",49.66,"9.41",0.5152,0.9553,0.0316,0.004,2.44,"13_19"
"4570","Viego","Assassin","JUNGLE","S",55.81,"-5.78",0.5007,0.933,0.0922,0.0126,2.54,"13_19"
"4571","Viktor","Mage","MID","B",46.83,"0.1",0.4935,0.9181,0.0341,0.0151,2.12,"13_19"
"4572","Vladimir","Mage","MID","C",42.52,"-0.54",0.4927,0.5614,0.0146,0.0044,2.3,"13_19"
"4573","Vladimir","Mage","TOP","C",41.35,"-5.82",0.492,0.4217,0.0102,0.0044,2.05,"13_19"
"4574","Volibear","Fighter","TOP","A",48.38,"2.18",0.5026,0.843,0.0311,0.0096,1.6,"13_19"
"4575","Volibear","Fighter","JUNGLE","C",41.72,"-2.41",0.4892,0.1154,0.0045,0.0103,2.45,"13_19"
"4576","Warwick","Fighter","TOP","A",49.04,"4.05",0.533,0.3962,0.0136,0.0073,1.87,"13_19"
"4577","Warwick","Fighter","JUNGLE","A",48.87,"0.72",0.5184,0.6162,0.0268,0.008,2.27,"13_19"
"4578","Wukong","Fighter","JUNGLE","C",42.11,"0.46",0.4841,0.5588,0.0074,0.0012,2.65,"13_19"
"4579","Wukong","Fighter","TOP","C",41.62,"2.33",0.5071,0.3573,0.0048,0.0013,1.96,"13_19"
"4580","Xayah","Marksman","ADC","S",56.2,"-1.36",0.5048,0.9917,0.1234,0.0571,2.37,"13_19"
"4581","Xerath","Mage","SUPPORT","S",56.31,"-1.89",0.4971,0.6413,0.0711,0.2105,2.28,"13_19"
"4582","Xerath","Mage","MID","S",55.76,"2.27",0.5111,0.3238,0.0328,0.2105,2.98,"13_19"
"4583","Xin Zhao","Fighter","JUNGLE","B",45.63,"3.23",0.5035,0.7906,0.02,0.0019,2.32,"13_19"
"4584","Xin Zhao","Fighter","TOP","D",35.88,"2.06",0.4915,0.125,0.0037,0.002,1.52,"13_19"
"4585","Yasuo","Fighter","MID","God",66.87,"-1.99",0.4812,0.677,0.108,0.1599,1.66,"13_19"
"4586","Yasuo","Fighter","TOP","C",43.41,"-1.49",0.4796,0.165,0.0265,0.1599,1.42,"13_19"
"4587","Yasuo","Fighter","ADC","C",41.99,"2.09",0.5029,0.1447,0.0256,0.1599,1.98,"13_19"
"4588","Yone","Assassin","MID","God",77.53,"-1.88",0.4801,0.5959,0.1407,0.1831,1.72,"13_19"
"4589","Yone","Assassin","TOP","God",75.96,"3.39",0.5036,0.362,0.0883,0.1831,1.54,"13_19"
"4590","Yorick","Fighter","TOP","C",43,"-0.5",0.5002,0.8415,0.018,0.0173,1.56,"13_19"
"4591","Yuumi","Support","SUPPORT","S",55.13,"-3.17",0.4669,0.9823,0.0686,0.0319,4.05,"13_19"
"4592","Zac","Tank","TOP","A",51.83,"2.66",0.5246,0.1863,0.0122,0.0156,2.71,"13_19"
"4593","Zac","Tank","SUPPORT","A",49.22,"-0.05",0.5121,0.1505,0.0099,0.0156,2.6,"13_19"
"4594","Zac","Tank","JUNGLE","A",49.13,"-5.53",0.4889,0.6147,0.0332,0.0155,3.31,"13_19"
"4595","Zed","Assassin","MID","God",80.36,"-6.78",0.498,0.8548,0.0999,0.3664,2.25,"13_19"
"4596","Zeri","Marksman","ADC","C",42.81,"-7.38",0.4781,0.9643,0.0605,0.0135,2.23,"13_19"
"4597","Ziggs","Mage","ADC","C",43.02,"0.78",0.5082,0.5696,0.0118,0.0022,2.43,"13_19"
"4598","Ziggs","Mage","SUPPORT","C",42.17,"1.64",0.488,0.1469,0.003,0.002,1.88,"13_19"
"4599","Ziggs","Mage","MID","D",39.31,"1",0.4866,0.3138,0.0072,0.002,2.23,"13_19"
"4600","Zilean","Support","MID","A",51.83,"4.84",0.5435,0.116,0.0026,0.0033,3.2,"13_19"
"4601","Zilean","Support","SUPPORT","B",46.65,"-1.63",0.4834,0.8533,0.0182,0.0032,2.81,"13_19"
"4602","Zoe","Mage","MID","A",51.29,"-1.36",0.5074,0.8692,0.0314,0.0246,2.71,"13_19"
"4603","Zoe","Mage","SUPPORT","B",47.49,"2.84",0.5147,0.1238,0.004,0.0211,2.21,"13_19"
"4604","Zyra","Mage","SUPPORT","A",53.12,"2.69",0.5319,0.9297,0.0316,0.0179,2.07,"13_19"
"4605","Aatrox","Fighter","TOP","God",91.18,"-0.56",0.5059,0.9266,0.1194,0.1514,1.91,"13_20"
"4606","Ahri","Mage","MID","S",56.63,"-2.98",0.4857,0.9318,0.0683,0.014,2.61,"13_20"
"4607","Akali","Assassin","MID","God",65.51,"4.27",0.4795,0.6752,0.1029,0.1019,2.43,"13_20"
"4608","Akali","Assassin","TOP","S",55.31,"3.93",0.4857,0.3177,0.048,0.1019,2.04,"13_20"
"4609","Akshan","Marksman","MID","A",52.06,"0.91",0.5174,0.8067,0.0318,0.0757,2.28,"13_20"
"4610","Akshan","Marksman","TOP","C",39.81,"-7.94",0.4972,0.1615,0.007,0.0804,1.94,"13_20"
"4611","Alistar","Tank","SUPPORT","God",63.74,"-1.88",0.5197,0.9645,0.1073,0.0738,2.52,"13_20"
"4612","Amumu","Tank","JUNGLE","B",45.73,"-0.85",0.499,0.6367,0.0203,0.0026,2.4,"13_20"
"4613","Amumu","Tank","SUPPORT","C",41.87,"-1.45",0.4807,0.3603,0.0095,0.0024,1.95,"13_20"
"4614","Anivia","Mage","MID","S",55.31,"0.24",0.5296,0.7747,0.0179,0.0124,3.4,"13_20"
"4615","Anivia","Mage","SUPPORT","D",37.61,"0.09",0.4542,0.1748,0.0037,0.013,2.08,"13_20"
"4616","Annie","Mage","MID","B",45.91,"-1.2",0.5102,0.7161,0.0084,0.0015,2.55,"13_20"
"4617","Annie","Mage","SUPPORT","B",45.54,"0.14",0.5054,0.2639,0.003,0.0016,2.18,"13_20"
"4618","Aphelios","Marksman","ADC","B",43.62,"-0.21",0.4725,0.9826,0.0815,0.0069,2.03,"13_20"
"4619","Ashe","Marksman","ADC","A",51.4,"-1.84",0.5042,0.853,0.0775,0.0348,2.42,"13_20"
"4620","Ashe","Marksman","SUPPORT","D",37.89,"-1.05",0.455,0.1201,0.0095,0.0371,1.9,"13_20"
"4621","Aurelion Sol","Mage","MID","S",55.13,"10.71",0.5273,0.9111,0.0326,0.0121,2.68,"13_20"
"4622","Azir","Mage","MID","B",44.69,"-2.72",0.4718,0.8924,0.0385,0.0097,2.08,"13_20"
"4623","Bard","Support","SUPPORT","S",55.39,"-1.33",0.5236,0.9793,0.0322,0.0049,3.1,"13_20"
"4624","Bel'Veth","Fighter","JUNGLE","B",45.55,"-8.61",0.4986,0.7996,0.0187,0.0222,2.41,"13_20"
"4625","Blitzcrank","Tank","SUPPORT","God",89.24,"-1.12",0.4989,0.9906,0.1466,0.5529,2.39,"13_20"
"4626","Brand","Mage","SUPPORT","C",41.7,"-3.94",0.4781,0.6599,0.0175,0.0054,1.72,"13_20"
"4627","Brand","Mage","MID","C",41.31,"1.2",0.5009,0.2075,0.0059,0.0054,2.01,"13_20"
"4628","Braum","Support","SUPPORT","A",51.11,"-0.23",0.5079,0.9893,0.0277,0.0034,2.73,"13_20"
"4629","Briar","Fighter","JUNGLE","S",59.8,"-3.58",0.509,0.8628,0.0808,0.3084,2.19,"13_20"
"4630","Caitlyn","Marksman","ADC","S",58.53,"0.18",0.488,0.9429,0.1347,0.0569,2.24,"13_20"
"4631","Camille","Fighter","TOP","A",54.35,"0.39",0.5101,0.8944,0.0384,0.0095,2.01,"13_20"
"4632","Cassiopeia","Mage","MID","B",46.24,"-0.93",0.51,0.6427,0.0198,0.0169,2.03,"13_20"
"4633","Cassiopeia","Mage","TOP","B",46.2,"-1.29",0.5326,0.208,0.008,0.0171,1.84,"13_20"
"4634","Cassiopeia","Mage","ADC","D",39.06,"-6.53",0.5093,0.1508,0.0047,0.0171,2.46,"13_20"
"4635","Cho'Gath","Tank","MID","C",42.8,"3.08",0.5016,0.2546,0.0048,7e-04,2.37,"13_20"
"4636","Cho'Gath","Tank","TOP","C",42.08,"-1.07",0.502,0.5091,0.0094,6e-04,2.06,"13_20"
"4637","Cho'Gath","Tank","SUPPORT","C",41.51,"3.21",0.4839,0.136,0.0022,7e-04,1.98,"13_20"
"4638","Corki","Marksman","MID","C",41.35,"-0.69",0.4963,0.822,0.0064,2e-04,2.16,"13_20"
"4639","Corki","Marksman","ADC","D",20.68,"-8",0.426,0.14,0.0011,2e-04,2.02,"13_20"
"4640","Darius","Fighter","TOP","God",66.67,"-5.75",0.4914,0.9367,0.0694,0.1643,1.79,"13_20"
"4641","Diana","Fighter","JUNGLE","B",47.37,"0.26",0.5047,0.6299,0.0269,0.0034,2.37,"13_20"
"4642","Diana","Fighter","MID","B",43.55,"2.86",0.4944,0.3431,0.0156,0.0034,2.23,"13_20"
"4643","Dr. Mundo","Marksman","TOP","A",49.65,"5.72",0.5002,0.8865,0.0329,0.0056,1.89,"13_20"
"4644","Draven","Fighter","ADC","C",42.29,"-3.12",0.49,0.9468,0.0414,0.1222,2.24,"13_20"
"4645","Ekko","Assassin","JUNGLE","A",52.42,"-1.48",0.504,0.7001,0.0551,0.0192,2.69,"13_20"
"4646","Ekko","Assassin","MID","B",46.68,"-1.04",0.4975,0.294,0.0229,0.0195,2.4,"13_20"
"4647","Elise","Mage","JUNGLE","A",53.68,"-0.22",0.5124,0.9788,0.0464,0.0792,2.87,"13_20"
"4648","Evelynn","Assassin","JUNGLE","A",49.82,"-3.45",0.4999,0.9762,0.0353,0.0329,2.87,"13_20"
"4649","Ezreal","Marksman","ADC","God",91.99,"14.76",0.5013,0.9712,0.2533,0.1685,2.62,"13_20"
"4650","Fiddlesticks","Mage","JUNGLE","S",56.71,"7.2",0.553,0.7129,0.0291,0.0274,2.74,"13_20"
"4651","Fiddlesticks","Mage","SUPPORT","B",43.34,"-2.4",0.4931,0.1465,0.0066,0.0253,1.94,"13_20"
"4652","Fiora","Fighter","TOP","God",67.57,"6.17",0.5228,0.9775,0.0642,0.1252,1.62,"13_20"
"4653","Fizz","Assassin","MID","A",50.78,"-1.85",0.5124,0.9533,0.0277,0.0188,2.5,"13_20"
"4654","Galio","Tank","MID","A",48.2,"-2.76",0.4963,0.7535,0.0237,0.0039,2.75,"13_20"
"4655","Galio","Tank","SUPPORT","B",47.97,"-4.62",0.5125,0.1986,0.0062,0.0039,2.44,"13_20"
"4656","Gangplank","Fighter","TOP","S",60.46,"0.68",0.4954,0.9085,0.0594,0.0612,1.96,"13_20"
"4657","Garen","Fighter","TOP","S",60.53,"6.78",0.496,0.8494,0.061,0.0364,1.95,"13_20"
"4658","Gnar","Fighter","TOP","A",50.82,"3.37",0.5067,0.9704,0.0326,0.0051,1.91,"13_20"
"4659","Gragas","Fighter","JUNGLE","B",46.06,"-0.32",0.4895,0.5792,0.0237,0.0052,2.75,"13_20"
"4660","Gragas","Fighter","TOP","D",36.55,"-3",0.4712,0.2431,0.01,0.0052,2.09,"13_20"
"4661","Graves","Marksman","JUNGLE","God",79.91,"21.43",0.5276,0.9702,0.1872,0.1823,2.8,"13_20"
"4662","Gwen","Fighter","TOP","A",51.22,"4.59",0.5188,0.7698,0.0305,0.0111,1.7,"13_20"
"4663","Gwen","Fighter","JUNGLE","C",40.35,"-0.79",0.4783,0.1861,0.0075,0.0117,2.29,"13_20"
"4664","Hecarim","Fighter","JUNGLE","B",47.46,"6.12",0.507,0.9741,0.0176,0.0035,2.62,"13_20"
"4665","Heimerdinger","Mage","SUPPORT","A",48.51,"0.66",0.5164,0.6083,0.0186,0.033,1.96,"13_20"
"4666","Heimerdinger","Mage","MID","C",40.47,"3.71",0.5042,0.1009,0.0033,0.0303,1.84,"13_20"
"4667","Heimerdinger","Mage","TOP","C",39.41,"-3.16",0.5017,0.2563,0.0086,0.0307,1.64,"13_20"
"4668","Heimerdinger","Mage","ADC","D",37.17,"-12.6",0.5105,0.1041,0.0029,0.0313,2.15,"13_20"
"4669","Illaoi","Fighter","TOP","S",55.49,"-2.57",0.5086,0.9454,0.0476,0.0927,1.33,"13_20"
"4670","Irelia","Fighter","TOP","S",55.58,"-0.29",0.4888,0.4643,0.0498,0.17,1.52,"13_20"
"4671","Irelia","Fighter","MID","A",51.84,"1.02",0.4842,0.5185,0.0566,0.17,1.64,"13_20"
"4672","Ivern","Support","JUNGLE","S",58.25,"4.89",0.5453,0.906,0.0181,0.0053,3.86,"13_20"
"4673","Janna","Support","SUPPORT","A",49.47,"-0.02",0.5074,0.985,0.0097,0.0011,2.94,"13_20"
"4674","Jarvan IV","Tank","JUNGLE","S",56.3,"-3.27",0.4925,0.9495,0.0802,0.0404,3.22,"13_20"
"4675","Jax","Fighter","TOP","God",84.04,"20.38",0.5013,0.8594,0.1104,0.1276,1.65,"13_20"
"4676","Jax","Fighter","JUNGLE","B",46.96,"5.42",0.5186,0.111,0.0115,0.1218,2.19,"13_20"
"4677","Jayce","Fighter","TOP","God",63.82,"5.67",0.5122,0.5169,0.0627,0.0537,1.77,"13_20"
"4678","Jayce","Fighter","MID","S",57.63,"6.76",0.5071,0.4651,0.0638,0.0537,2.12,"13_20"
"4679","Jhin","Marksman","ADC","S",60.47,"0.37",0.49,0.9658,0.1258,0.0153,2.98,"13_20"
"4680","Jinx","Marksman","ADC","God",90.72,"49.19",0.509,0.9937,0.2552,0.1303,2.49,"13_20"
"4681","K'Sante","Fighter","TOP","A",48.86,"-10.53",0.482,0.8443,0.0384,0.0157,1.98,"13_20"
"4682","K'Sante","Fighter","MID","D",36.35,"-2.92",0.4682,0.1225,0.0053,0.0153,2.12,"13_20"
"4683","Kai'Sa","Marksman","ADC","God",81.58,"-7.73",0.4947,0.9752,0.2371,0.0746,2.54,"13_20"
"4684","Kalista","Marksman","ADC","A",52.11,"1.62",0.5102,0.9209,0.0646,0.1062,2.35,"13_20"
"4685","Karma","Mage","SUPPORT","S",56.15,"1.23",0.5053,0.9382,0.0724,0.0422,2.51,"13_20"
"4686","Karthus","Mage","JUNGLE","A",52.67,"-3.11",0.5143,0.8964,0.0447,0.1718,2.34,"13_20"
"4687","Kassadin","Assassin","MID","A",51.99,"8.53",0.5264,0.9582,0.0192,0.0081,2.73,"13_20"
"4688","Katarina","Assassin","MID","A",51.95,"1.75",0.5048,0.9633,0.038,0.0251,2.48,"13_20"
