"","Name","Class","Role","Tier","Score","Trend","Win..","Role..","Pick..","Ban..","KDA","Patch"
"226","Wukong","Fighter","TOP","B",46.28,"-2.77",0.5033,0.2515,0.0172,0.0191,2.05,"13_1"
"227","Xayah","Marksman","ADC","S",60.41,"15.05",0.5189,0.9826,0.0994,0.0154,2.52,"13_1"
"228","Xerath","Mage","MID","B",46.47,"-3.85",0.4932,0.2797,0.0151,0.0247,3.09,"13_1"
"229","Xerath","Mage","SUPPORT","B",42.95,"-9.57",0.4923,0.7276,0.0343,0.0209,2.61,"13_1"
"230","Xin Zhao","Fighter","JUNGLE","B",45.06,"1.83",0.5187,0.8883,0.0229,0.0027,2.36,"13_1"
"231","Yasuo","Fighter","MID","God",72.51,"6.66",0.5198,0.7188,0.0902,0.1352,1.87,"13_1"
"232","Yasuo","Fighter","TOP","C",39.2,"2.79",0.4797,0.1211,0.0147,0.1392,1.52,"13_1"
"233","Yasuo","Fighter","ADC","C",36.03,"-0.95",0.5125,0.1358,0.0155,0.1392,2.05,"13_1"
"234","Yone","Assassin","MID","S",63.77,"-0.63",0.51,0.6592,0.0735,0.0792,1.96,"13_1"
"235","Yone","Assassin","TOP","B",46.5,"-3.2",0.4863,0.3142,0.0348,0.0792,1.61,"13_1"
"236","Yorick","Fighter","TOP","A",49.48,"-2.05",0.507,0.8918,0.0358,0.0354,1.5,"13_1"
"237","Yuumi","Support","SUPPORT","S",65.3,"-27.38",0.4374,0.9898,0.0782,0.2455,3.82,"13_1"
"238","Zac","Tank","JUNGLE","God",71.55,"4.19",0.5171,0.6511,0.0668,0.2201,3.36,"13_1"
"239","Zac","Tank","TOP","A",55.36,"4.3",0.535,0.1394,0.0134,0.2233,2.7,"13_1"
"240","Zac","Tank","MID","A",52.23,"999NEW",0.5376,0.1006,0.0093,0.2233,2.9,"13_1"
"241","Zac","Tank","SUPPORT","C",40.08,"-3.51",0.5224,0.1096,0.0086,0.2201,2.7,"13_1"
"242","Zed","Assassin","MID","God",72.04,"-19.12",0.4989,0.8253,0.0789,0.2764,2.28,"13_1"
"243","Zed","Assassin","JUNGLE","D",31.18,"-11.2",0.4543,0.135,0.0131,0.2825,2.35,"13_1"
"244","Zeri","Marksman","ADC","A",48.36,"-16.34",0.4924,0.9509,0.0736,0.0229,2.51,"13_1"
"245","Ziggs","Mage","MID","B",45.53,"-2.57",0.5023,0.5497,0.016,0.003,2.48,"13_1"
"246","Ziggs","Mage","ADC","C",39.03,"4.16",0.5186,0.3536,0.0098,0.003,2.6,"13_1"
"247","Zilean","Support","MID","A",52.39,"1.34",0.5302,0.1632,0.0059,0.0178,3.67,"13_1"
"248","Zilean","Support","SUPPORT","B",43.29,"-12.76",0.4968,0.781,0.0274,0.0187,3.06,"13_1"
"249","Zoe","Mage","MID","A",50.69,"5.16",0.4943,0.8525,0.0349,0.0177,2.63,"13_1"
"250","Zoe","Mage","SUPPORT","D",21.64,"-13.79",0.4608,0.1227,0.0046,0.0174,2.14,"13_1"
"251","Zyra","Mage","SUPPORT","A",48.35,"-3.42",0.5111,0.8772,0.042,0.0194,2.26,"13_1"
"252","Aatrox","Fighter","TOP","A",50.69,"999NEW",0.4717,0.9297,0.0486,0.0575,1.81,"13_3"
"253","Ahri","Mage","MID","A",53.67,"999NEW",0.4827,0.8705,0.0926,0.029,2.56,"13_3"
"254","Akali","Assassin","MID","A",49.58,"999NEW",0.478,0.7627,0.0617,0.0724,2.43,"13_3"
"255","Akali","Assassin","TOP","C",37.6,"999NEW",0.4464,0.2374,0.0183,0.0757,2,"13_3"
"256","Akshan","Marksman","MID","A",53.15,"999NEW",0.5279,0.6735,0.0291,0.0368,2.28,"13_3"
"257","Akshan","Marksman","TOP","B",46.42,"999NEW",0.5101,0.2422,0.0104,0.0368,1.96,"13_3"
"258","Alistar","Tank","SUPPORT","A",52.2,"999NEW",0.5122,0.7809,0.0438,0.0088,2.52,"13_3"
"259","Alistar","Tank","TOP","D",30.74,"999NEW",0.4293,0.1268,0.0067,0.0093,2.03,"13_3"
"260","Amumu","Tank","JUNGLE","God",68.51,"999NEW",0.5313,0.5993,0.0634,0.1177,2.67,"13_3"
"261","Amumu","Tank","SUPPORT","A",50.88,"999NEW",0.5239,0.3929,0.0359,0.1177,2.08,"13_3"
"262","Anivia","Mage","MID","A",54.73,"999NEW",0.5166,0.8451,0.0354,0.0675,2.93,"13_3"
"263","Anivia","Mage","SUPPORT","D",27.4,"999NEW",0.4704,0.1017,0.0041,0.0718,2.33,"13_3"
"264","Annie","Mage","SUPPORT","God",87.19,"999NEW",0.5419,0.5112,0.0803,0.2778,2.69,"13_3"
"265","Annie","Mage","MID","S",58.25,"999NEW",0.5165,0.4553,0.066,0.2778,2.46,"13_3"
"266","Aphelios","Marksman","ADC","C",39.41,"999NEW",0.4933,0.954,0.0382,0.0048,2.02,"13_3"
"267","Ashe","Marksman","SUPPORT","God",85.39,"999NEW",0.5004,0.6261,0.111,0.1654,2.44,"13_3"
"268","Ashe","Marksman","ADC","A",49.19,"999NEW",0.4986,0.361,0.0667,0.1455,2.36,"13_3"
"269","Aurelion Sol","Mage","MID","God",92.37,"999NEW",0.5049,0.8249,0.2261,0.5012,2.56,"13_3"
"270","Azir","Mage","MID","C",43.3,"999NEW",0.4704,0.8885,0.0256,0.0062,2.15,"13_3"
"271","Bard","Support","SUPPORT","B",48.04,"999NEW",0.4988,0.9672,0.034,0.0044,2.97,"13_3"
"272","Bel'Veth","Fighter","JUNGLE","B",45.24,"999NEW",0.4947,0.908,0.0383,0.0496,2.32,"13_3"
"273","Blitzcrank","Tank","SUPPORT","God",67.75,"999NEW",0.5048,0.9721,0.0691,0.2195,2.52,"13_3"
"274","Brand","Mage","SUPPORT","B",44.3,"999NEW",0.5015,0.7433,0.036,0.0436,1.87,"13_3"
"275","Brand","Mage","MID","C",42.54,"999NEW",0.4798,0.1734,0.0087,0.0436,2,"13_3"
"276","Braum","Support","SUPPORT","A",53.32,"999NEW",0.5356,0.981,0.0278,0.0038,3.02,"13_3"
"277","Caitlyn","Marksman","ADC","God",91.31,"999NEW",0.5043,0.9458,0.2279,0.2664,2.31,"13_3"
"278","Camille","Fighter","TOP","S",63.52,"999NEW",0.5129,0.9591,0.064,0.0297,1.98,"13_3"
"279","Cassiopeia","Mage","MID","A",50.8,"999NEW",0.5145,0.8058,0.0269,0.0201,2.28,"13_3"
"280","Cassiopeia","Mage","TOP","C",41.3,"999NEW",0.4958,0.1081,0.0036,0.02,1.9,"13_3"
"281","Cho'Gath","Tank","MID","B",47.44,"999NEW",0.5038,0.1985,0.0062,0.0074,2.38,"13_3"
"282","Cho'Gath","Tank","TOP","B",45.86,"999NEW",0.4852,0.6456,0.0233,0.0074,2,"13_3"
"283","Corki","Marksman","MID","B",43.46,"999NEW",0.4805,0.8332,0.0085,0.0019,2.23,"13_3"
"284","Corki","Marksman","ADC","D",29.05,"999NEW",0.467,0.1255,0.001,0.0019,2.21,"13_3"
"285","Darius","Fighter","TOP","God",67.73,"999NEW",0.4867,0.9028,0.0811,0.1757,1.85,"13_3"
"286","Diana","Fighter","MID","A",52.13,"999NEW",0.527,0.3222,0.0229,0.0305,2.22,"13_3"
"287","Diana","Fighter","JUNGLE","A",49.24,"999NEW",0.4949,0.6568,0.0465,0.0283,2.46,"13_3"
"288","Dr. Mundo","Marksman","TOP","A",52.64,"999NEW",0.51,0.853,0.0321,0.039,1.87,"13_3"
"289","Draven","Fighter","ADC","A",53.41,"999NEW",0.504,0.9545,0.0757,0.2444,2.08,"13_3"
"290","Ekko","Assassin","JUNGLE","S",65.76,"999NEW",0.5097,0.7027,0.0688,0.0785,2.81,"13_3"
"291","Ekko","Assassin","MID","A",52.96,"999NEW",0.5238,0.2748,0.0257,0.0768,2.45,"13_3"
"292","Elise","Mage","JUNGLE","God",85.36,"999NEW",0.5322,0.9677,0.0727,0.2255,2.82,"13_3"
"293","Evelynn","Assassin","JUNGLE","A",53.43,"999NEW",0.4958,0.9648,0.0474,0.0762,2.93,"13_3"
"294","Ezreal","Marksman","ADC","S",63.04,"999NEW",0.4835,0.9569,0.1631,0.032,2.43,"13_3"
"295","Fiddlesticks","Mage","JUNGLE","A",52.99,"999NEW",0.5176,0.8593,0.0389,0.0378,2.89,"13_3"
"296","Fiora","Fighter","TOP","God",68.61,"999NEW",0.5036,0.9774,0.0723,0.2102,1.72,"13_3"
"297","Fizz","Assassin","MID","A",52.21,"999NEW",0.5093,0.9442,0.0352,0.0441,2.61,"13_3"
"298","Galio","Tank","MID","A",49.32,"999NEW",0.4964,0.7823,0.0224,0.0042,2.74,"13_3"
"299","Galio","Tank","SUPPORT","D",32.24,"999NEW",0.4951,0.1594,0.0043,0.0042,2.3,"13_3"
"300","Gangplank","Fighter","TOP","God",70.86,"999NEW",0.5048,0.7875,0.0839,0.1247,1.93,"13_3"
"301","Gangplank","Fighter","MID","B",43.73,"999NEW",0.4741,0.2054,0.0216,0.1267,2.14,"13_3"
"302","Garen","Fighter","TOP","S",60.93,"999NEW",0.4942,0.8614,0.0659,0.02,2.06,"13_3"
"303","Gnar","Fighter","TOP","B",48.64,"999NEW",0.4975,0.949,0.0267,0.0028,1.92,"13_3"
"304","Gragas","Fighter","TOP","B",45.48,"999NEW",0.478,0.4238,0.0234,0.0086,2.17,"13_3"
"305","Gragas","Fighter","JUNGLE","C",39.55,"999NEW",0.4892,0.4162,0.0226,0.0086,2.88,"13_3"
"306","Graves","Marksman","JUNGLE","A",51.29,"999NEW",0.4676,0.8453,0.061,0.0443,2.59,"13_3"
"307","Gwen","Fighter","TOP","B",46.89,"999NEW",0.489,0.8808,0.0296,0.0067,1.72,"13_3"
"308","Hecarim","Fighter","JUNGLE","A",54.02,"999NEW",0.4889,0.9927,0.0557,0.073,2.61,"13_3"
"309","Heimerdinger","Mage","SUPPORT","B",45.55,"999NEW",0.5206,0.5949,0.0268,0.074,2.04,"13_3"
"310","Heimerdinger","Mage","TOP","B",45.32,"999NEW",0.5183,0.1328,0.0065,0.0752,1.7,"13_3"
"311","Heimerdinger","Mage","MID","C",42.4,"999NEW",0.4789,0.1867,0.0101,0.0752,1.96,"13_3"
"312","Illaoi","Fighter","TOP","S",59.7,"999NEW",0.5094,0.9227,0.059,0.1027,1.37,"13_3"
"313","Irelia","Fighter","TOP","A",51.64,"999NEW",0.482,0.4902,0.0453,0.1179,1.65,"13_3"
"314","Irelia","Fighter","MID","A",49.43,"999NEW",0.5021,0.4923,0.0447,0.1179,1.84,"13_3"
"315","Ivern","Support","JUNGLE","C",39.12,"999NEW",0.4841,0.7942,0.0159,0.0063,3.55,"13_3"
"316","Ivern","Support","SUPPORT","D",19.3,"999NEW",0.4322,0.1183,0.0023,0.0049,2.41,"13_3"
"317","Janna","Support","SUPPORT","A",49.12,"999NEW",0.4926,0.974,0.0367,0.0103,3.2,"13_3"
"318","Jarvan IV","Tank","JUNGLE","God",80.4,"999NEW",0.5169,0.8217,0.0955,0.0235,3.41,"13_3"
"319","Jarvan IV","Tank","TOP","B",44.86,"999NEW",0.4874,0.1024,0.0113,0.0252,2.39,"13_3"
"320","Jax","Fighter","TOP","God",93.67,"999NEW",0.5113,0.892,0.1152,0.3183,1.76,"13_3"
"321","Jax","Fighter","JUNGLE","D",34.17,"999NEW",0.4935,0.1009,0.0124,0.3024,2.17,"13_3"
"322","Jayce","Fighter","TOP","S",62.92,"999NEW",0.5067,0.7036,0.0678,0.0283,1.83,"13_3"
"323","Jayce","Fighter","MID","A",53.09,"999NEW",0.5284,0.2721,0.027,0.0283,2.29,"13_3"
"324","Jhin","Marksman","ADC","God",70.11,"999NEW",0.5084,0.9251,0.1562,0.0331,3.07,"13_3"
"325","Jinx","Marksman","ADC","B",48.36,"999NEW",0.4994,0.9764,0.0725,0.0071,2.31,"13_3"
"326","K'Sante","Fighter","TOP","A",48.81,"999NEW",0.4544,0.9417,0.0498,0.0865,1.86,"13_3"
"327","Kai'Sa","Marksman","ADC","S",63.22,"999NEW",0.4874,0.9582,0.1612,0.0213,2.46,"13_3"
"328","Kalista","Marksman","ADC","D",31.68,"999NEW",0.4654,0.8322,0.0184,0.0031,2.18,"13_3"
"329","Karma","Mage","SUPPORT","S",56.92,"999NEW",0.4631,0.885,0.0767,0.0206,2.78,"13_3"
"330","Karthus","Mage","MID","C",43.34,"999NEW",0.4836,0.1477,0.0042,0.0116,2.18,"13_3"
"331","Karthus","Mage","ADC","C",40.86,"999NEW",0.5242,0.2487,0.0083,0.0113,2.19,"13_3"
"332","Karthus","Mage","JUNGLE","C",37.32,"999NEW",0.4968,0.5196,0.018,0.0157,2.52,"13_3"
"333","Kassadin","Assassin","MID","B",47.54,"999NEW",0.4707,0.9667,0.0392,0.2345,2.55,"13_3"
"334","Katarina","Assassin","MID","A",49.31,"999NEW",0.4884,0.9506,0.046,0.0411,2.42,"13_3"
"335","Kayle","Fighter","TOP","A",49.83,"999NEW",0.4932,0.8047,0.036,0.0086,1.77,"13_3"
"336","Kayle","Fighter","MID","B",46.12,"999NEW",0.5003,0.1346,0.0059,0.0086,2.19,"13_3"
"337","Kayn","Fighter","JUNGLE","God",68.28,"999NEW",0.496,0.9737,0.0847,0.0724,2.49,"13_3"
"338","Kennen","Mage","TOP","B",43.41,"999NEW",0.4932,0.7435,0.0116,0.003,1.94,"13_3"
"339","Kennen","Mage","MID","C",43.14,"999NEW",0.4812,0.2134,0.0029,0.0027,2.26,"13_3"
"340","Kha'Zix","Assassin","JUNGLE","A",48.69,"999NEW",0.5054,0.9648,0.0393,0.0115,2.61,"13_3"
"341","Kindred","Marksman","JUNGLE","S",59.84,"999NEW",0.5034,0.9485,0.0588,0.143,2.26,"13_3"
"342","Kled","Fighter","TOP","S",56.02,"999NEW",0.523,0.8706,0.0289,0.0147,2.26,"13_3"
"343","Kog'Maw","Marksman","MID","B",44.89,"999NEW",0.4905,0.1032,0.0021,0.0029,2.35,"13_3"
"344","Kog'Maw","Marksman","ADC","C",39.28,"999NEW",0.5075,0.8314,0.0167,0.0029,2.2,"13_3"
"345","LeBlanc","Assassin","MID","A",51.17,"999NEW",0.4948,0.9105,0.0318,0.0254,3.01,"13_3"
"346","Lee Sin","Fighter","JUNGLE","S",65.43,"999NEW",0.4735,0.7881,0.0911,0.0182,2.7,"13_3"
"347","Lee Sin","Fighter","TOP","B",48.68,"999NEW",0.5095,0.1264,0.0149,0.0182,2.15,"13_3"
"348","Leona","Tank","SUPPORT","B",46.56,"999NEW",0.494,0.9857,0.04,0.026,2.37,"13_3"
"349","Lillia","Fighter","JUNGLE","B",46.65,"999NEW",0.5035,0.843,0.0321,0.0152,2.87,"13_3"
"350","Lillia","Fighter","TOP","C",43.11,"999NEW",0.5007,0.1375,0.0051,0.0165,1.98,"13_3"
"351","Lissandra","Mage","MID","A",49.39,"999NEW",0.5002,0.8865,0.0268,0.0052,2.49,"13_3"
"352","Lucian","Marksman","ADC","B",45.08,"999NEW",0.4834,0.9145,0.0723,0.02,2.23,"13_3"
"353","Lulu","Support","SUPPORT","God",66.41,"999NEW",0.5029,0.9807,0.0747,0.0384,3.1,"13_3"
"354","Lux","Mage","SUPPORT","God",91.88,"999NEW",0.5009,0.7756,0.1279,0.1175,2.61,"13_3"
"355","Lux","Mage","MID","S",55.76,"999NEW",0.5149,0.2204,0.0385,0.1291,3.05,"13_3"
"356","Malphite","Tank","TOP","A",49.74,"999NEW",0.4835,0.6914,0.0317,0.0185,2.28,"13_3"
"357","Malphite","Tank","MID","B",45.21,"999NEW",0.4876,0.1315,0.0059,0.0185,2.45,"13_3"
"358","Malphite","Tank","SUPPORT","D",24.13,"999NEW",0.4588,0.1262,0.0058,0.0186,2.04,"13_3"
"359","Malzahar","Mage","MID","A",50.72,"999NEW",0.5069,0.8997,0.0354,0.0396,2.32,"13_3"
"360","Maokai","Tank","JUNGLE","God",96.83,"999NEW",0.5288,0.7287,0.0832,0.367,2.91,"13_3"
"361","Maokai","Tank","SUPPORT","A",54.72,"999NEW",0.5315,0.2691,0.0285,0.3565,2.23,"13_3"
"362","Master Yi","Assassin","JUNGLE","S",60.25,"999NEW",0.494,0.945,0.0647,0.1501,2.04,"13_3"
"363","Miss Fortune","Marksman","ADC","A",54.5,"999NEW",0.5135,0.8793,0.0902,0.0241,2.28,"13_3"
"364","Mordekaiser","Fighter","TOP","S",62.73,"999NEW",0.5005,0.7009,0.0613,0.1267,1.91,"13_3"
"365","Mordekaiser","Fighter","JUNGLE","B",43.98,"999NEW",0.5081,0.2385,0.0257,0.1396,2.33,"13_3"
"366","Morgana","Mage","SUPPORT","S",65.75,"999NEW",0.4952,0.8992,0.0691,0.1853,2.5,"13_3"
"367","Nami","Support","SUPPORT","God",70.88,"999NEW",0.5047,0.997,0.0862,0.0192,3.16,"13_3"
"368","Nasus","Fighter","TOP","S",58.53,"999NEW",0.5098,0.8078,0.0492,0.0399,1.96,"13_3"
"369","Nasus","Fighter","MID","B",48.17,"999NEW",0.5072,0.1175,0.0058,0.0399,2.43,"13_3"
"370","Nautilus","Tank","SUPPORT","God",81.01,"999NEW",0.5185,0.9369,0.1084,0.0722,2.43,"13_3"
"371","Neeko","Mage","MID","B",46.95,"999NEW",0.4971,0.4857,0.0144,0.006,2.31,"13_3"
"372","Neeko","Mage","TOP","C",43.18,"999NEW",0.5062,0.115,0.0027,0.0053,1.94,"13_3"
"373","Neeko","Mage","SUPPORT","C",35.81,"999NEW",0.5065,0.3527,0.0095,0.0057,2.16,"13_3"
"374","Nidalee","Assassin","JUNGLE","C",41.58,"999NEW",0.4835,0.808,0.0315,0.0047,2.77,"13_3"
"375","Nilah","Marksman","ADC","B",45.87,"999NEW",0.5304,0.9593,0.0298,0.0388,2.16,"13_3"
"376","Nocturne","Assassin","JUNGLE","B",47.97,"999NEW",0.5112,0.9323,0.0353,0.0172,2.55,"13_3"
"377","Nunu","Tank","JUNGLE","A",54.53,"999NEW",0.4976,0.9229,0.0541,0.0276,2.72,"13_3"
"378","Olaf","Fighter","TOP","S",55.26,"999NEW",0.5198,0.8121,0.0363,0.0308,1.8,"13_3"
"379","Olaf","Fighter","JUNGLE","D",26.81,"999NEW",0.4772,0.1646,0.0073,0.0306,2.19,"13_3"
"380","Orianna","Mage","MID","B",45.55,"999NEW",0.4745,0.826,0.0218,0.0017,2.66,"13_3"
"381","Orianna","Mage","SUPPORT","D",32.68,"999NEW",0.4869,0.1259,0.0025,0.0018,2.83,"13_3"
"382","Ornn","Tank","TOP","S",55.51,"999NEW",0.5016,0.9228,0.0389,0.0043,2.36,"13_3"
"383","Pantheon","Fighter","MID","A",52.09,"999NEW",0.5216,0.3315,0.0252,0.0202,2.37,"13_3"
"384","Pantheon","Fighter","TOP","A",49.92,"999NEW",0.5024,0.3854,0.026,0.0187,2,"13_3"
"385","Pantheon","Fighter","SUPPORT","D",34.78,"999NEW",0.4901,0.2195,0.0177,0.0202,1.97,"13_3"
"386","Poppy","Tank","TOP","B",44.6,"999NEW",0.4954,0.4311,0.0133,0.0052,1.98,"13_3"
"387","Poppy","Tank","JUNGLE","D",31.27,"999NEW",0.4805,0.44,0.0127,0.0053,2.48,"13_3"
"388","Pyke","Support","SUPPORT","S",62.99,"999NEW",0.506,0.9526,0.0691,0.1319,2.2,"13_3"
"389","Qiyana","Assassin","MID","B",43.45,"999NEW",0.4708,0.8615,0.0284,0.0082,2.1,"13_3"
"390","Quinn","Marksman","TOP","C",40.82,"999NEW",0.4775,0.7848,0.0156,0.0084,1.77,"13_3"
"391","Rakan","Support","SUPPORT","God",74.13,"999NEW",0.5291,0.9733,0.0843,0.0068,3.05,"13_3"
"392","Rammus","Tank","JUNGLE","B",48.19,"999NEW",0.5165,0.8704,0.0263,0.0393,3.06,"13_3"
"393","Rek'Sai","Fighter","JUNGLE","C",38.22,"999NEW",0.5049,0.9572,0.0171,0.0059,2.47,"13_3"
"394","Rell","Tank","SUPPORT","B",44.93,"999NEW",0.5217,0.9869,0.0209,0.005,2.47,"13_3"
"395","Renata Glasc","Support","SUPPORT","B",48.2,"999NEW",0.5119,0.9901,0.0306,0.013,2.73,"13_3"
"396","Renekton","Fighter","TOP","A",50.82,"999NEW",0.4722,0.8615,0.0514,0.0194,1.77,"13_3"
"397","Renekton","Fighter","MID","B",46.81,"999NEW",0.5087,0.1227,0.0057,0.0174,2.04,"13_3"
"398","Rengar","Assassin","JUNGLE","B",44.68,"999NEW",0.4831,0.7556,0.0426,0.0543,2.28,"13_3"
"399","Rengar","Assassin","TOP","C",42.49,"999NEW",0.4857,0.2309,0.0139,0.0441,1.86,"13_3"
"400","Riven","Fighter","TOP","B",48.59,"999NEW",0.4761,0.9093,0.041,0.0083,1.84,"13_3"
"401","Rumble","Fighter","MID","A",49.32,"999NEW",0.504,0.5005,0.015,0.0057,2.62,"13_3"
"402","Rumble","Fighter","TOP","C",41.05,"999NEW",0.4818,0.3509,0.0084,0.0046,2.06,"13_3"
"403","Rumble","Fighter","JUNGLE","D",28.5,"999NEW",0.4779,0.1203,0.0032,0.0048,2.83,"13_3"
"404","Ryze","Mage","MID","B",44.54,"999NEW",0.4713,0.8383,0.028,0.012,2.37,"13_3"
"405","Ryze","Mage","TOP","C",38.97,"999NEW",0.4788,0.1416,0.0049,0.0116,1.97,"13_3"
"406","Samira","Marksman","ADC","S",63.32,"999NEW",0.5146,0.9763,0.1091,0.2266,2.32,"13_3"
"407","Sejuani","Tank","JUNGLE","B",46.9,"999NEW",0.4841,0.7726,0.0394,0.0073,3.1,"13_3"
"408","Sejuani","Tank","TOP","B",44.49,"999NEW",0.493,0.1779,0.0077,0.0073,2.34,"13_3"
"409","Senna","Marksman","SUPPORT","S",55.98,"999NEW",0.5089,0.9138,0.0531,0.0172,2.63,"13_3"
"410","Seraphine","Mage","ADC","A",53.15,"999NEW",0.5542,0.294,0.0185,0.0194,3.04,"13_3"
"411","Seraphine","Mage","MID","B",48.67,"999NEW",0.4956,0.1055,0.0071,0.021,2.98,"13_3"
"412","Seraphine","Mage","SUPPORT","B",47.95,"999NEW",0.4872,0.5972,0.0447,0.0194,2.55,"13_3"
"413","Sett","Fighter","TOP","S",58.73,"999NEW",0.5031,0.8267,0.0588,0.0293,1.72,"13_3"
"414","Shaco","Assassin","JUNGLE","S",57.56,"999NEW",0.5033,0.8055,0.0517,0.1008,2.91,"13_3"
"415","Shaco","Assassin","SUPPORT","C",40.55,"999NEW",0.5165,0.1695,0.0119,0.1055,2.4,"13_3"
"416","Shen","Tank","TOP","S",62.25,"999NEW",0.5053,0.8368,0.0477,0.0106,2.95,"13_3"
"417","Shyvana","Fighter","TOP","C",37.19,"999NEW",0.4751,0.1331,0.0029,0.0034,1.89,"13_3"
"418","Shyvana","Fighter","JUNGLE","D",31.66,"999NEW",0.4758,0.7954,0.017,0.0033,2.38,"13_3"
"419","Singed","Tank","MID","A",52.1,"999NEW",0.5254,0.159,0.0051,0.0079,2.73,"13_3"
"420","Singed","Tank","TOP","A",50.42,"999NEW",0.5086,0.7263,0.0239,0.0079,2.02,"13_3"
"421","Sion","Tank","TOP","S",60.63,"999NEW",0.5193,0.8251,0.0556,0.0118,1.77,"13_3"
"422","Sivir","Marksman","ADC","B",47.22,"999NEW",0.4989,0.9758,0.0622,0.0097,2.44,"13_3"
"423","Skarner","Fighter","JUNGLE","C",35.65,"999NEW",0.5044,0.762,0.0089,0.0016,2.68,"13_3"
"424","Skarner","Fighter","TOP","D",33.31,"999NEW",0.4485,0.207,0.0022,0.0016,2.1,"13_3"
"425","Sona","Support","SUPPORT","S",60.74,"999NEW",0.5223,0.9812,0.0539,0.0047,3.02,"13_3"
"426","Soraka","Support","SUPPORT","S",58.64,"999NEW",0.5114,0.9529,0.0559,0.0218,2.82,"13_3"
"427","Swain","Mage","MID","A",53.71,"999NEW",0.5209,0.3423,0.0205,0.0332,2.92,"13_3"
"428","Swain","Mage","SUPPORT","B",47.9,"999NEW",0.5021,0.5223,0.0377,0.0361,2.44,"13_3"
"429","Swain","Mage","ADC","C",41.07,"999NEW",0.5048,0.1348,0.0064,0.0332,2.91,"13_3"
"430","Sylas","Mage","JUNGLE","God",72.15,"999NEW",0.4995,0.4851,0.076,0.2072,2.5,"13_3"
"431","Sylas","Mage","MID","A",53.66,"999NEW",0.4977,0.4481,0.0663,0.2072,2.21,"13_3"
"432","Syndra","Mage","MID","A",51.59,"999NEW",0.5011,0.8992,0.0506,0.0258,2.4,"13_3"
"433","Tahm Kench","Support","TOP","B",47.21,"999NEW",0.4933,0.6359,0.0172,0.0064,2.31,"13_3"
"434","Tahm Kench","Support","SUPPORT","D",25.08,"999NEW",0.4579,0.2855,0.0069,0.0064,2.17,"13_3"
"435","Taliyah","Mage","MID","B",47.61,"999NEW",0.4993,0.5292,0.0157,0.0033,2.36,"13_3"
"436","Taliyah","Mage","JUNGLE","D",28.32,"999NEW",0.472,0.3421,0.0096,0.0033,2.5,"13_3"
"437","Talon","Assassin","MID","A",49.52,"999NEW",0.5005,0.7331,0.0351,0.0112,2.3,"13_3"
"438","Talon","Assassin","JUNGLE","D",23.07,"999NEW",0.4493,0.2387,0.0109,0.0097,2.28,"13_3"
"439","Taric","Support","SUPPORT","D",33.48,"999NEW",0.4687,0.8689,0.02,0.0038,2.4,"13_3"
"440","Teemo","Marksman","TOP","S",56.1,"999NEW",0.4962,0.7545,0.0498,0.0715,1.77,"13_3"
"441","Thresh","Support","SUPPORT","God",67.62,"999NEW",0.513,0.9687,0.0803,0.0142,2.69,"13_3"
"442","Tristana","Marksman","MID","S",55.77,"999NEW",0.5387,0.3236,0.0389,0.0606,2.25,"13_3"
"443","Tristana","Marksman","ADC","A",51.37,"999NEW",0.496,0.6779,0.0878,0.0609,2.29,"13_3"
"444","Trundle","Fighter","JUNGLE","C",39.28,"999NEW",0.5044,0.7335,0.0181,0.0083,2.61,"13_3"
"445","Trundle","Fighter","TOP","D",32.01,"999NEW",0.4572,0.1836,0.0044,0.0079,1.47,"13_3"
"446","Tryndamere","Fighter","MID","B",48.06,"999NEW",0.5162,0.1466,0.0049,0.0361,2.07,"13_3"
"447","Tryndamere","Fighter","TOP","B",47.98,"999NEW",0.4948,0.7676,0.0282,0.0363,1.76,"13_3"
"448","Twisted Fate","Mage","MID","B",45.45,"999NEW",0.4825,0.8561,0.0185,0.0014,2.4,"13_3"
"449","Twitch","Marksman","ADC","A",51.1,"999NEW",0.5086,0.6026,0.0633,0.1596,2.41,"13_3"
"450","Twitch","Marksman","SUPPORT","C",41.47,"999NEW",0.4849,0.2781,0.0307,0.1596,2.08,"13_3"
"451","Udyr","Fighter","JUNGLE","God",80.52,"999NEW",0.532,0.8635,0.0704,0.2782,2.84,"13_3"
"452","Udyr","Fighter","TOP","B",46.05,"999NEW",0.5037,0.1199,0.0102,0.2678,1.93,"13_3"
"453","Urgot","Fighter","TOP","S",54.82,"999NEW",0.5119,0.9129,0.0372,0.0177,1.95,"13_3"
"454","Varus","Marksman","ADC","A",52.25,"999NEW",0.4883,0.8688,0.103,0.0227,2.35,"13_3"
"455","Vayne","Marksman","TOP","C",40.75,"999NEW",0.4929,0.2302,0.0088,0.0225,1.61,"13_3"
"456","Vayne","Marksman","ADC","C",37.48,"999NEW",0.4827,0.7383,0.0355,0.0225,2.08,"13_3"
"457","Veigar","Mage","MID","B",46.81,"999NEW",0.4837,0.7093,0.0354,0.0217,2.26,"13_3"
"458","Veigar","Mage","ADC","C",39.48,"999NEW",0.5135,0.1432,0.0065,0.0217,2.35,"13_3"
"459","Veigar","Mage","SUPPORT","D",19.56,"999NEW",0.439,0.1236,0.0063,0.0217,1.89,"13_3"
"460","Vel'Koz","Mage","MID","B",46.07,"999NEW",0.488,0.2573,0.0087,0.0058,2.59,"13_3"
